Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen,product_area,Description
Polaria,"AI Product Engineer, LLM Features",https://careers.polaria.io/jobs/386,"Berlin, Germany",2026-04-11,11,AI/ML & Vector,IC,Data Intelligence,Vector / AI,vector___ai,Vector,Vector / AI,8.7,2.12,2026-04-08,2026-04-15,Data Intelligence,
Polaria,"SWE, Frontend",https://careers.polaria.io/jobs/387,"Berlin, Germany",2026-02-12,69,Engineering,IC,Data Intelligence,UI/UX,ui_ux,UI,UI/UX,2.7,1.92,2026-02-09,2026-02-15,Data Intelligence,
Polaria,"Software Engineer, Frontend",https://careers.polaria.io/jobs/388,"London, UK",2026-02-16,65,Engineering,IC,Data Intelligence,UI/UX,ui_ux,UI,UI/UX,2.8,2.9,2026-02-14,2026-02-16,Data Intelligence,
Polaria,Technical Account Manager,https://careers.polaria.io/jobs/389,"Seattle, WA",2026-03-31,22,Customer Success,IC,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,15.1,0.88,2026-03-25,2026-03-31,Data Intelligence,
Polaria,Director of Technology Partnerships,https://careers.polaria.io/jobs/390,"Austin, TX",2026-01-31,81,Partners/Alliances,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.2,1.27,2026-01-30,2026-01-31,Data Intelligence,
Polaria,"SWE, Frontend",https://careers.polaria.io/jobs/391,"Amsterdam, Netherlands",2026-03-17,36,Engineering,IC,Data Intelligence,UI/UX,ui_ux,UI,UI/UX,1.9,3.12,2026-03-11,2026-03-17,Data Intelligence,
Polaria,"Software Engineer II, Backend",https://careers.polaria.io/jobs/392,"London, UK",2026-04-08,14,Engineering,IC,Data Intelligence,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.1,2.86,2026-04-03,2026-04-11,Data Intelligence,
Polaria,"Senior Software Engineer, Data Pipelines",https://careers.polaria.io/jobs/393,"Austin, TX",2026-04-17,5,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.1,0.93,2026-04-11,2026-04-17,Data Intelligence,
Polaria,"Engineering Manager, Core Platform",https://careers.polaria.io/jobs/394,"Chicago, IL",2026-04-15,7,Engineering,Manager,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.3,3.19,2026-04-15,2026-04-17,Data Intelligence,
Polaria,"Director of Product, AI Features",https://careers.polaria.io/jobs/395,"Chicago, IL",2026-03-17,36,Product Management,Director+,Data Intelligence,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.7,2.55,2026-03-14,2026-03-18,Data Intelligence,
Polaria,"Senior Software Engineer, Data Pipelines",https://careers.polaria.io/jobs/396,"Denver, CO",2026-03-18,35,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.7,0.77,2026-03-11,2026-03-19,Data Intelligence,
Polaria,Technical Account Manager,https://careers.polaria.io/jobs/397,"Boston, MA",2026-02-14,67,Customer Success,IC,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,15.1,2.05,2026-02-12,2026-02-14,Data Intelligence,
Polaria,"Director of Engineering, Platform",https://careers.polaria.io/jobs/398,"Amsterdam, Netherlands",2026-04-04,18,Engineering,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.3,0.59,2026-04-01,2026-04-05,Data Intelligence,
Polaria,Senior Solutions Consultant,https://careers.polaria.io/jobs/399,"San Francisco, CA",2026-02-22,59,Solution Engineering,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.3,2.61,2026-02-18,2026-02-24,Data Intelligence,
Polaria,Staff Solutions Engineer,https://careers.polaria.io/jobs/400,"New York, NY",2026-01-30,82,Solution Engineering,Principal/Staff,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.9,1.23,2026-01-23,2026-02-03,Data Intelligence,
Polaria,"Senior Software Engineer, Data Pipelines",https://careers.polaria.io/jobs/401,"Austin, TX",2026-03-08,45,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,15.2,1.28,2026-03-07,2026-03-10,Data Intelligence,
Polaria,"Senior Software Engineer, Data Platform",https://careers.polaria.io/jobs/402,"Seattle, WA",2026-02-07,74,Engineering,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.2,2.44,2026-02-04,2026-02-09,Data Intelligence,
Polaria,"Director of Enterprise Sales, EMEA",https://careers.polaria.io/jobs/403,"San Francisco, CA",2026-01-24,88,Sales,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.4,0.9,2026-01-22,2026-01-28,Data Intelligence,
Polaria,"Senior PM, Data Intelligence",https://careers.polaria.io/jobs/404,Remote,2026-02-03,78,Product Management,Senior,Data Intelligence,Data Governance,data_governance,Data Governance,Data Governance,13.4,2.63,2026-01-30,2026-02-06,Data Intelligence,
Polaria,Director of Product Marketing,https://careers.polaria.io/jobs/405,"Seattle, WA",2026-03-20,33,Marketing,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.4,2.53,2026-03-14,2026-03-24,Data Intelligence,
Polaria,"Director of Engineering, Platform",https://careers.polaria.io/jobs/406,"Berlin, Germany",2026-02-09,72,Engineering,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.7,1.35,2026-02-08,2026-02-12,Data Intelligence,
Polaria,"Principal Engineer, Distributed Systems",https://careers.polaria.io/jobs/407,Remote,2026-03-17,36,Engineering,Principal/Staff,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.8,3.36,2026-03-13,2026-03-18,Data Intelligence,
Polaria,"Senior Engineer, APIs & Integrations",https://careers.polaria.io/jobs/408,"Denver, CO",2026-02-04,77,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.8,2.54,2026-02-04,2026-02-09,Data Intelligence,
Polaria,"Principal Engineer, Distributed Systems",https://careers.polaria.io/jobs/409,"Denver, CO",2026-02-27,54,Engineering,Principal/Staff,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.3,0.61,2026-02-24,2026-03-01,Data Intelligence,
Polaria,Senior Sales Engineer,https://careers.polaria.io/jobs/410,"Boston, MA",2026-01-26,86,Sales,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.5,3.04,2026-01-24,2026-01-28,Data Intelligence,
Polaria,"SWE II, Backend",https://careers.polaria.io/jobs/411,"Austin, TX",2026-02-09,72,Engineering,IC,Data Intelligence,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.4,3.2,2026-02-08,2026-02-10,Data Intelligence,
Polaria,"Principal Engineer, Distributed Systems",https://careers.polaria.io/jobs/412,"Boston, MA",2026-03-10,43,Engineering,Principal/Staff,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.0,1.38,2026-03-09,2026-03-13,Data Intelligence,
Polaria,Site Reliability Engineer,https://careers.polaria.io/jobs/413,"Seattle, WA",2026-02-20,61,Engineering,IC,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.5,3.1,2026-02-14,2026-02-24,Data Intelligence,
Polaria,"Senior Software Engineer, Data Platform",https://careers.polaria.io/jobs/414,"Seattle, WA",2026-04-04,18,Engineering,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.2,3.46,2026-03-28,2026-04-05,Data Intelligence,
Polaria,"Software Engineer II, Backend",https://careers.polaria.io/jobs/415,"Boston, MA",2026-02-18,63,Engineering,IC,Data Intelligence,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.8,1.03,2026-02-18,2026-02-18,Data Intelligence,
Polaria,"Senior Engineer, APIs & Integrations",https://careers.polaria.io/jobs/416,"Austin, TX",2026-02-07,74,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.5,2.79,2026-02-06,2026-02-08,Data Intelligence,
Polaria,"Director of AI, Platform",https://careers.polaria.io/jobs/417,"Chicago, IL",2026-02-26,55,AI/ML & Vector,Director+,Data Intelligence,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.8,0.61,2026-02-23,2026-03-03,Data Intelligence,
Polaria,"Senior Software Engineer, Data Platform",https://careers.polaria.io/jobs/418,"Seattle, WA",2026-02-13,68,Engineering,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,9.5,0.51,2026-02-10,2026-02-14,Data Intelligence,
Polaria,"Regional Vice President, Sales",https://careers.polaria.io/jobs/419,"New York, NY",2026-04-05,17,Sales,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.3,2.27,2026-04-03,2026-04-05,Data Intelligence,
Polaria,Technical Presales Engineer,https://careers.polaria.io/jobs/420,"Amsterdam, Netherlands",2026-02-22,59,Solution Engineering,IC,Data Intelligence,Data Governance,data_governance,Data Governance,Data Governance,13.2,1.51,2026-02-20,2026-02-24,Data Intelligence,
Polaria,Senior UX Designer,https://careers.polaria.io/jobs/421,"Austin, TX",2026-03-28,25,Design,Senior,Data Intelligence,UI/UX,ui_ux,UI,UI/UX,2.9,3.25,2026-03-22,2026-03-28,Data Intelligence,
Polaria,"Software Engineer II, Backend",https://careers.polaria.io/jobs/422,"London, UK",2026-04-19,3,Engineering,IC,Data Intelligence,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.5,0.87,2026-04-19,2026-04-22,Data Intelligence,
Polaria,Director of Product Marketing,https://careers.polaria.io/jobs/423,"San Francisco, CA",2026-02-04,77,Marketing,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.8,2.46,2026-02-04,2026-02-04,Data Intelligence,
Polaria,Commercial Account Executive,https://careers.polaria.io/jobs/424,"New York, NY",2026-03-04,49,Sales,IC,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.6,1.92,2026-03-02,2026-03-05,Data Intelligence,
Polaria,Strategic Account Manager,https://careers.polaria.io/jobs/425,"Denver, CO",2026-03-14,39,Sales,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.8,2.49,2026-03-10,2026-03-18,Data Intelligence,
Polaria,"AI Product Engineer, LLM Features",https://careers.polaria.io/jobs/426,"Amsterdam, Netherlands",2026-04-08,14,AI/ML & Vector,IC,Data Intelligence,Vector / AI,vector___ai,Vector,Vector / AI,9.4,0.85,2026-04-07,2026-04-08,Data Intelligence,
Polaria,Site Reliability Engineer,https://careers.polaria.io/jobs/427,"Amsterdam, Netherlands",2026-03-19,34,Engineering,IC,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.4,1.57,2026-03-13,2026-03-21,Data Intelligence,
Polaria,"Director of Engineering, Platform",https://careers.polaria.io/jobs/428,"Chicago, IL",2026-03-26,27,Engineering,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.2,0.51,2026-03-25,2026-03-26,Data Intelligence,
Polaria,"Solutions Architect, AI",https://careers.polaria.io/jobs/429,"Amsterdam, Netherlands",2026-04-10,12,Solution Engineering,Senior,Data Intelligence,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.2,2.67,2026-04-06,2026-04-15,Data Intelligence,
Polaria,"Principal Engineer, Distributed Systems",https://careers.polaria.io/jobs/430,"San Francisco, CA",2026-02-21,60,Engineering,Principal/Staff,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,9.7,1.02,2026-02-21,2026-02-23,Data Intelligence,
Polaria,"Engineering Manager, Core Platform",https://careers.polaria.io/jobs/431,"New York, NY",2026-04-07,15,Engineering,Manager,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.2,3.17,2026-04-07,2026-04-08,Data Intelligence,
Polaria,Senior Sales Engineer,https://careers.polaria.io/jobs/432,"Chicago, IL",2026-03-07,46,Sales,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,15.4,1.3,2026-03-06,2026-03-09,Data Intelligence,
Polaria,"Senior PM, Data Intelligence",https://careers.polaria.io/jobs/433,"Denver, CO",2026-03-01,52,Product Management,Senior,Data Intelligence,Data Governance,data_governance,Data Governance,Data Governance,13.9,1.32,2026-02-23,2026-03-06,Data Intelligence,
Polaria,"Solutions Architect, AI",https://careers.polaria.io/jobs/434,"Austin, TX",2026-04-07,15,Solution Engineering,Senior,Data Intelligence,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,0.68,2026-04-05,2026-04-07,Data Intelligence,
Polaria,Site Reliability Engineer,https://careers.polaria.io/jobs/435,"Berlin, Germany",2026-02-08,73,Engineering,IC,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.4,2.33,2026-02-03,2026-02-12,Data Intelligence,
Polaria,"SWE II, Backend",https://careers.polaria.io/jobs/436,"New York, NY",2026-02-18,63,Engineering,IC,Data Intelligence,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.3,1.82,2026-02-17,2026-02-20,Data Intelligence,
Polaria,Enterprise Account Executive,https://careers.polaria.io/jobs/437,"Boston, MA",2026-01-26,86,Sales,IC,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.5,2.56,2026-01-25,2026-01-29,Data Intelligence,
Polaria,Senior Sales Engineer,https://careers.polaria.io/jobs/438,"Berlin, Germany",2026-03-08,45,Sales,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,14.9,1.65,2026-03-08,2026-03-08,Data Intelligence,
Polaria,Senior Sales Engineer,https://careers.polaria.io/jobs/439,"Austin, TX",2026-02-17,64,Sales,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,13.6,1.97,2026-02-14,2026-02-19,Data Intelligence,
Polaria,"Partner Manager, Cloud Alliances",https://careers.polaria.io/jobs/440,"Berlin, Germany",2026-02-10,71,Partners/Alliances,IC,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.3,2.95,2026-02-09,2026-02-13,Data Intelligence,
Polaria,Site Reliability Engineer,https://careers.polaria.io/jobs/441,"Chicago, IL",2026-04-10,12,Engineering,IC,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.4,0.86,2026-04-03,2026-04-15,Data Intelligence,
Polaria,Enterprise Account Executive,https://careers.polaria.io/jobs/442,"San Francisco, CA",2026-02-28,53,Sales,IC,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.6,0.5,2026-02-27,2026-03-04,Data Intelligence,
Polaria,Analytics Engineer,https://careers.polaria.io/jobs/443,"Amsterdam, Netherlands",2026-02-15,66,Data/Analytics,IC,Data Intelligence,Data/Analytics,data_analytics,Data,Data/Analytics,3.9,2.51,2026-02-10,2026-02-17,Data Intelligence,
Polaria,Senior Solutions Consultant,https://careers.polaria.io/jobs/444,"Amsterdam, Netherlands",2026-03-10,43,Solution Engineering,Senior,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,11.0,2.3,2026-03-05,2026-03-15,Data Intelligence,
Polaria,"Staff Engineer, Infrastructure",https://careers.polaria.io/jobs/445,"Boston, MA",2026-04-21,1,Engineering,Principal/Staff,Data Intelligence,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.2,2.4,2026-04-17,2026-04-22,Data Intelligence,
Polaria,ML Research Scientist,https://careers.polaria.io/jobs/446,"Chicago, IL",2026-03-31,22,AI/ML & Vector,Senior,Data Intelligence,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.3,2.65,2026-03-25,2026-03-31,Data Intelligence,
Polaria,"Senior Engineer, APIs & Integrations",https://careers.polaria.io/jobs/447,"Denver, CO",2026-04-06,16,Engineering,Senior,Data Intelligence,ETL/Integration,etl_integration,ETL,ETL/Integration,13.9,2.97,2026-04-03,2026-04-11,Data Intelligence,
Polaria,"Software Engineer, Frontend",https://careers.polaria.io/jobs/448,"Berlin, Germany",2026-01-30,82,Engineering,IC,Data Intelligence,UI/UX,ui_ux,UI,UI/UX,2.2,2.82,2026-01-23,2026-02-02,Data Intelligence,
Polaria,"Director of Enterprise Sales, EMEA",https://careers.polaria.io/jobs/449,"San Francisco, CA",2026-02-17,64,Sales,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,10.6,0.65,2026-02-11,2026-02-21,Data Intelligence,
Polaria,"Director of Engineering, Platform",https://careers.polaria.io/jobs/450,"London, UK",2026-01-23,89,Engineering,Director+,Data Intelligence,Data Platform,data_platform,Data Platform,Data Platform,9.8,2.95,2026-01-22,2026-01-26,Data Intelligence,
Vextrix,"Director of Enterprise Sales, EMEA",https://careers.vextrix.io/jobs/451,"Denver, CO",2026-02-16,65,Sales,Director+,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,10.3,2.33,2026-02-13,2026-02-18,Data Observability,
Vextrix,"Engineering Manager, Core Platform",https://careers.vextrix.io/jobs/452,"Austin, TX",2026-02-23,58,Engineering,Manager,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,9.8,2.31,2026-02-19,2026-02-28,Data Observability,
Vextrix,"ML Engineer, Vector Search",https://careers.vextrix.io/jobs/453,"Seattle, WA",2026-03-27,26,AI/ML & Vector,IC,Data Observability,Vector / AI,vector___ai,Vector,Vector / AI,9.2,1.37,2026-03-22,2026-04-01,Data Observability,
Vextrix,"SWE II, Backend",https://careers.vextrix.io/jobs/454,"Boston, MA",2026-04-07,15,Engineering,IC,Data Observability,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.6,2.25,2026-04-01,2026-04-12,Data Observability,
Vextrix,"Director of Enterprise Sales, EMEA",https://careers.vextrix.io/jobs/455,"San Francisco, CA",2026-02-26,55,Sales,Director+,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,10.5,0.58,2026-02-24,2026-02-26,Data Observability,
Vextrix,Senior Sales Engineer,https://careers.vextrix.io/jobs/456,Remote,2026-04-01,21,Sales,Senior,Data Observability,ETL/Integration,etl_integration,ETL,ETL/Integration,14.9,0.94,2026-04-01,2026-04-06,Data Observability,
Vextrix,"Senior PM, Data Intelligence",https://careers.vextrix.io/jobs/457,"Chicago, IL",2026-03-07,46,Product Management,Senior,Data Observability,Data Governance,data_governance,Data Governance,Data Governance,12.2,3.1,2026-03-04,2026-03-12,Data Observability,
Vextrix,Commercial Account Executive,https://careers.vextrix.io/jobs/458,Remote,2026-02-15,66,Sales,IC,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,10.9,0.64,2026-02-09,2026-02-18,Data Observability,
Vextrix,"Engineering Manager, Core Platform",https://careers.vextrix.io/jobs/459,Remote,2026-04-20,2,Engineering,Manager,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,9.9,3.11,2026-04-13,2026-04-21,Data Observability,
Vextrix,Director of Product Marketing,https://careers.vextrix.io/jobs/460,Remote,2026-03-28,25,Marketing,Director+,Data Observability,Data Platform,data_platform,Data Platform,Data Platform,10.4,3.45,2026-03-27,2026-03-29,Data Observability,
Vextrix,Analytics Engineer,https://careers.vextrix.io/jobs/461,"San Francisco, CA",2026-03-04,49,Data/Analytics,IC,Data Observability,Data/Analytics,data_analytics,Data,Data/Analytics,4.4,2.17,2026-03-02,2026-03-05,Data Observability,
